code,country,gdp_per_capita,year,meningitis,alzheimer's_diesease,parkinson's_disease,nutritional_deficiency,malaria,drowning,interpersonal_violence,maternal_disorders,hiv/aids,drug_use_disorders,tuberculosis,cardiovascular_diseases,lower_respiratory_infections,neonatal_disorders,alcohol_use_disorders,self_harm,exposure_to_forces_of_nature,diarrheal_diseases,environmental_heat_and_cold_exposure,neoplasms,conflict_and_terrorism,diabetes_mellitus,chronic_kidney_disease,poisonings,protein_energy_malnutrition,terrorism,road_injuries,chronic_respiratory_diseases,chronic_liver_diseases,digestive_diseases,fire_heat_hot_substance,acute_hepatitis,Total_deaths,Female,Male,Female_pct,Male_pct,Age_0to15,Age_16to40,Age_41to65,Age_65to87
MMR,Myanmar,46640,2019,1246,6784,1726,1386,294,3052,704,1653,4773,214,14313,138139,21453,16065,388,1956,115,6700,14,52674,617,22619,11554,1008,1185,,5739,43284,20361,25895,287,251,406449,394,584,40.28629857,59.71370143,1,28,60,67
NAM,Namibia,41630,1990,108,77,21,346,495,61,234,99,267,3,903,2241,1218,1063,15,136,0,1016,15,613,0,392,180,24,338,0,332,659,220,470,60,11,11617,827,873,48.64705882,51.35294118,0,33,60,73
NAM,Namibia,38323,1991,109,81,22,336,428,62,244,96,449,3,918,2307,1229,1060,15,142,0,1018,15,633,3,408,188,25,329,3,340,675,223,480,61,11,11913,171,359,32.26415094,67.73584906,7,17,51,71
NAM,Namibia,9837,1992,110,86,23,340,360,62,257,94,731,3,941,2392,1243,1054,16,149,0,1015,15,659,0,429,197,25,332,,351,694,229,493,63,11,12374,904,412,68.69300912,31.30699088,0,31,45,72
NAM,Namibia,9729,1993,109,91,25,308,407,61,264,90,1147,4,955,2470,1249,1048,16,155,0,1007,16,682,0,448,205,25,300,,357,709,233,503,63,11,12958,860,271,76.03890363,23.96109637,0,39,57,77
NAM,Namibia,2871,1994,333,96,26,293,350,61,280,91,1725,4,982,2577,1265,1041,17,165,0,998,16,714,0,474,216,25,285,0,373,731,240,518,65,11,13972,909,584,60.88412592,39.11587408,11,25,51,65
NAM,Namibia,43727,1995,113,102,28,273,435,60,297,90,2476,4,1005,2684,1276,1034,17,176,0,984,17,744,0,501,227,24,266,,391,751,247,534,66,11,14833,770,959,44.53441296,55.46558704,9,32,42,83
NAM,Namibia,41810,1996,109,107,30,251,542,60,313,89,3388,4,1032,2781,1288,1024,18,187,0,972,17,773,2,525,237,25,244,,413,769,254,551,67,11,16083,185,802,18.74366768,81.25633232,1,30,65,82
NAM,Namibia,41749,1997,111,113,31,233,562,61,333,91,4436,5,1081,2895,1315,1019,19,200,0,969,18,809,0,555,250,25,225,,437,787,263,570,70,11,17494,127,115,52.47933884,47.52066116,4,20,47,81
NAM,Namibia,21743,1998,121,118,33,250,586,67,357,94,5576,5,1168,3029,1390,1021,20,216,0,1000,19,854,30,589,266,27,242,,478,812,274,596,75,12,19325,893,266,77.04918033,22.95081967,9,17,53,65
NAM,Namibia,21365,1999,128,124,35,244,477,70,381,105,6751,5,1253,3176,1449,1022,22,234,0,1016,20,904,23,628,283,28,236,13,520,837,289,628,79,12,20992,547,870,38.60268172,61.39731828,6,23,58,81
NAM,Namibia,31710,2000,152,129,37,242,333,74,404,113,7912,6,1354,3319,1512,1023,23,252,0,1027,21,960,119,668,300,30,235,24,563,861,302,658,84,13,22750,269,124,68.44783715,31.55216285,1,23,64,72
NAM,Namibia,18922,2001,158,133,38,234,369,75,407,115,9002,5,1392,3347,1521,1022,23,255,0,1005,21,982,11,682,307,30,226,1,571,858,302,659,84,12,23847,961,313,75.43171115,24.56828885,5,34,63,66
NAM,Namibia,11659,2002,148,137,40,235,279,78,422,121,9974,5,1477,3436,1567,1021,24,266,0,1004,22,1019,10,710,320,31,228,,601,870,309,675,88,13,25130,945,928,50.45381741,49.54618259,14,27,65,84
NAM,Namibia,39461,2003,150,140,41,228,265,77,426,118,10700,5,1511,3440,1569,1021,24,269,2,983,22,1061,11,718,324,30,221,,606,862,308,674,87,12,25905,935,292,76.20211899,23.79788101,3,36,65,77
NAM,Namibia,33644,2004,149,143,41,223,367,75,423,111,10732,5,1497,3406,1559,1018,23,264,0,957,22,1077,0,713,322,30,216,,597,845,303,664,86,12,25880,759,564,57.36961451,42.63038549,12,30,56,75
NAM,Namibia,43677,2005,151,147,41,229,224,77,431,110,9968,5,1477,3355,1559,1020,23,259,0,949,21,1089,0,703,318,30,222,,591,826,299,658,86,11,24879,730,476,60.53067993,39.46932007,15,31,54,76
NAM,Namibia,14208,2006,149,151,41,225,214,75,427,105,8672,5,1392,3284,1524,1030,22,248,5,928,21,1088,0,683,309,29,219,,569,802,293,646,83,11,23250,584,103,85.00727802,14.99272198,1,33,62,69
NAM,Namibia,49802,2007,150,157,41,236,91,76,432,105,7092,5,1316,3226,1510,1048,22,240,7,923,20,1102,0,666,301,29,231,,555,782,289,639,83,10,21384,557,560,49.86571173,50.13428827,14,28,52,65
NAM,Namibia,9682,2008,150,162,41,241,33,76,435,101,5918,5,1233,3192,1488,1051,22,234,42,910,19,1128,0,656,296,30,235,,545,769,287,638,83,10,20030,556,439,55.87939698,44.12060302,0,27,60,87
NAM,Namibia,6095,2009,130,169,42,238,15,75,438,99,5489,4,1165,3191,1470,1052,22,230,92,899,19,1172,0,652,294,29,232,,537,761,288,640,83,9,19536,148,253,36.90773067,63.09226933,4,27,52,70
NAM,Namibia,15736,2010,131,174,42,243,7,75,441,96,5176,5,1120,3211,1474,1044,22,230,8,894,18,1214,0,652,294,30,238,,537,759,291,647,83,9,19165,282,573,32.98245614,67.01754386,11,19,65,75
NAM,Namibia,11160,2011,129,180,43,236,8,74,432,90,4719,4,1052,3190,1441,1034,22,224,108,871,18,1237,0,645,291,29,231,,521,748,290,645,82,9,18603,638,604,51.36876006,48.63123994,0,25,50,76
NAM,Namibia,24291,2012,124,187,44,223,1,70,430,85,4263,4,998,3226,1413,1002,22,225,0,837,17,1280,1,654,294,28,217,,514,745,293,650,81,9,17937,570,747,43.28018223,56.71981777,10,16,45,84
NAM,Namibia,49693,2013,128,193,45,237,15,75,431,79,4142,5,968,3282,1437,982,23,230,0,846,17,1335,0,667,299,30,232,,526,751,299,660,84,9,18027,491,999,32.95302013,67.04697987,11,26,49,80
NAM,Namibia,35991,2014,110,200,46,233,40,77,433,80,4401,5,937,3364,1429,972,24,238,0,810,17,1395,2,688,308,30,228,,541,759,307,674,86,8,18442,847,310,73.20656871,26.79343129,13,18,54,69
NAM,Namibia,32122,2015,107,207,48,226,19,77,437,81,4550,5,909,3450,1439,958,25,246,0,771,17,1443,3,709,316,30,221,,552,767,316,688,87,8,18712,230,554,29.33673469,70.66326531,13,18,43,76
NAM,Namibia,43759,2016,105,213,49,214,43,76,437,81,4526,5,889,3532,1451,948,26,252,0,744,17,1487,0,729,325,30,209,,561,775,322,700,88,8,18842,701,917,43.32509271,56.67490729,2,25,44,84
NAM,Namibia,38795,2017,104,218,50,203,133,75,436,79,4377,5,868,3607,1459,936,27,256,0,731,17,1524,1,749,332,30,198,,568,781,330,715,88,8,18905,737,320,69.7256386,30.2743614,2,26,54,75
NAM,Namibia,20603,2018,103,223,52,199,93,75,442,79,4005,6,850,3681,1467,908,27,261,0,717,17,1568,0,771,342,30,194,,576,787,336,724,89,8,18630,528,526,50.09487666,49.90512334,13,17,48,84
NAM,Namibia,12874,2019,100,228,53,189,192,73,438,77,3772,6,831,3747,1461,882,28,261,0,696,17,1600,0,790,349,29,184,,575,791,339,729,88,8,18533,197,921,17.62075134,82.37924866,0,37,62,79
NRU,Nauru,42534,1990,1,0,0,1,0,2,1,1,0,0,1,22,6,5,0,2,0,1,0,7,0,4,2,0,1,,3,5,2,3,0,0,70,431,135,76.14840989,23.85159011,13,31,63,84
NRU,Nauru,16559,1991,1,0,0,1,0,2,1,1,0,0,1,23,6,5,0,2,0,1,0,7,0,4,2,0,1,,3,5,2,3,0,0,71,988,888,52.6652452,47.3347548,9,28,55,80
NRU,Nauru,9914,1992,1,0,0,1,0,2,1,1,0,0,1,23,6,4,0,2,0,1,0,7,0,4,2,0,1,,3,5,2,3,0,0,70,292,177,62.26012793,37.73987207,4,40,65,82
NRU,Nauru,40376,1993,1,0,0,1,0,2,1,1,0,0,1,24,6,5,0,2,0,1,0,7,0,4,2,0,1,,3,5,2,3,0,0,72,630,926,40.48843188,59.51156812,9,20,42,79
NRU,Nauru,4171,1994,1,0,0,1,0,2,1,1,0,0,1,24,6,5,0,2,0,1,0,7,0,4,2,0,1,,3,5,2,3,0,0,72,910,581,61.03286385,38.96713615,9,17,51,86
NRU,Nauru,29715,1995,1,0,0,1,0,2,1,1,0,0,1,25,6,5,0,2,0,1,0,7,0,5,2,0,1,,4,5,2,3,0,0,75,577,538,51.74887892,48.25112108,8,22,46,79
NRU,Nauru,13594,1996,1,0,0,1,0,2,1,1,0,0,1,26,7,5,0,2,0,1,0,8,0,5,2,0,1,,4,5,2,3,0,0,78,251,811,23.6346516,76.3653484,0,24,62,73
NRU,Nauru,45582,1997,1,0,0,1,0,2,1,1,0,0,1,26,7,5,0,3,0,1,0,8,0,5,2,0,1,,4,5,2,3,0,0,79,167,278,37.52808989,62.47191011,1,21,52,86
NRU,Nauru,16347,1998,1,0,0,1,0,2,1,1,0,0,1,27,7,5,0,3,0,1,0,8,0,5,2,0,1,,4,5,2,3,0,0,80,136,497,21.4849921,78.5150079,6,16,48,77
NRU,Nauru,12687,1999,1,0,0,1,0,2,1,1,0,0,1,28,7,5,0,3,0,1,0,8,0,5,3,0,1,,4,5,2,3,0,0,82,837,234,78.1512605,21.8487395,9,25,57,83
NRU,Nauru,46852,2000,1,0,0,1,0,2,1,1,0,0,1,28,8,6,0,3,0,1,0,8,0,5,3,0,1,,4,5,2,3,0,0,84,157,477,24.76340694,75.23659306,14,31,57,81
NRU,Nauru,5815,2001,1,0,0,1,0,2,1,1,0,0,1,29,8,6,0,3,0,1,0,8,0,6,3,0,1,,4,5,2,3,0,0,86,357,711,33.42696629,66.57303371,11,30,41,66
NRU,Nauru,19962,2002,1,0,0,1,0,2,1,1,0,0,1,29,8,6,0,3,0,1,0,8,0,6,3,0,1,,4,5,2,3,0,0,86,607,192,75.96996245,24.03003755,1,24,42,77
NRU,Nauru,39764,2003,1,0,0,1,0,2,1,1,0,0,1,29,7,6,0,3,0,1,0,8,0,6,3,0,1,,4,5,2,3,0,0,85,146,879,14.24390244,85.75609756,11,36,64,75
NRU,Nauru,9862,2004,1,0,0,1,0,2,1,1,0,0,1,29,7,6,0,3,0,1,0,8,0,6,3,0,1,,4,5,2,3,0,0,85,824,255,76.36700649,23.63299351,2,21,55,86
NRU,Nauru,49627,2005,1,0,0,1,0,2,1,1,0,0,1,28,7,5,0,3,0,1,0,8,0,6,3,0,1,,4,4,2,3,0,0,82,167,486,25.57427259,74.42572741,11,31,58,82
NRU,Nauru,2787,2006,1,0,0,1,0,2,1,1,0,0,1,28,7,5,0,3,0,1,0,8,0,6,3,0,1,,4,4,2,3,0,0,82,373,320,53.82395382,46.17604618,13,38,43,73
NRU,Nauru,31442,2007,1,0,0,1,0,2,1,1,0,0,1,28,7,5,0,3,0,1,0,8,0,6,3,0,1,,4,4,2,3,0,0,82,229,965,19.17922948,80.82077052,15,26,59,73
NRU,Nauru,6812,2008,1,0,0,1,0,2,1,1,0,0,1,27,7,5,0,3,0,1,0,8,0,6,3,0,1,,4,4,2,3,0,0,81,178,821,17.81781782,82.18218218,14,19,59,73
NRU,Nauru,9388,2009,0,0,0,1,0,2,1,1,0,0,1,27,6,5,0,3,0,1,0,8,0,6,3,0,1,,4,4,2,3,0,0,79,155,830,15.73604061,84.26395939,10,30,62,74
NRU,Nauru,33823,2010,0,0,0,1,0,2,1,1,0,0,1,26,6,5,0,2,0,1,0,7,0,5,3,0,1,,4,4,2,3,0,0,75,122,988,10.99099099,89.00900901,0,17,59,65
NRU,Nauru,12254,2011,0,0,0,1,0,2,1,1,0,0,1,26,6,4,0,2,0,1,0,7,0,5,3,0,1,,4,4,2,3,0,0,74,906,180,83.42541436,16.57458564,9,31,50,65
NRU,Nauru,11421,2012,0,0,0,0,0,2,1,1,0,0,1,25,5,4,0,2,0,1,0,7,0,5,3,0,0,,4,4,2,3,0,0,70,334,655,33.77148635,66.22851365,11,24,52,71
NRU,Nauru,13458,2013,0,0,0,0,0,2,1,0,0,0,1,25,5,4,0,2,0,1,0,7,0,6,3,0,0,,4,3,2,3,0,0,69,528,162,76.52173913,23.47826087,2,34,55,66
NRU,Nauru,42167,2014,0,0,0,0,0,2,1,0,1,0,1,24,5,4,0,2,0,0,0,7,0,6,3,0,0,,3,3,2,2,0,0,66,560,371,60.15037594,39.84962406,4,40,60,81
NRU,Nauru,47171,2015,0,0,0,0,0,2,1,0,1,0,1,24,4,3,0,2,0,0,0,7,0,6,3,0,0,,3,3,2,2,0,0,64,952,729,56.63295657,43.36704343,13,29,49,74
NRU,Nauru,7875,2016,0,0,0,0,0,1,1,0,1,0,1,23,4,3,0,2,0,0,0,7,0,6,3,0,0,,3,3,2,2,0,0,62,335,453,42.51269036,57.48730964,0,27,57,87
NRU,Nauru,9340,2017,0,0,0,0,0,1,1,0,1,0,1,23,4,3,0,2,0,0,0,7,0,6,3,0,0,,3,3,2,2,0,0,62,241,691,25.8583691,74.1416309,4,23,51,81
NRU,Nauru,46899,2018,0,0,0,0,0,1,1,0,1,0,1,23,4,3,0,2,0,0,0,8,0,6,3,0,0,,3,3,2,2,0,0,63,928,964,49.04862579,50.95137421,5,21,53,81
NRU,Nauru,25143,2019,0,0,0,0,0,1,1,0,1,0,1,23,4,3,0,2,0,0,0,8,0,6,3,0,0,,3,3,2,2,0,0,63,530,644,45.14480409,54.85519591,11,30,60,66
NPL,Nepal,7810,1990,2367,631,227,9233,105,3439,253,4145,0,14,15156,21707,28603,25212,133,2685,30,22951,232,9488,14,947,1728,752,8462,,2093,19609,5459,8276,188,1307,195446,113,552,16.9924812,83.0075188,11,17,58,82
NPL,Nepal,47154,1991,2234,656,233,8468,257,3242,272,4072,0,14,14814,22043,27456,24783,134,2670,57,23075,229,9602,2,970,1763,731,7737,0,2090,19875,5493,8313,223,1278,192786,404,632,38.996139,61.003861,7,32,51,77
NPL,Nepal,5312,1992,2115,684,238,7796,157,3071,294,3972,2,15,14291,22256,26386,24394,134,2645,0,21444,224,9694,9,990,1793,711,7104,9,2078,20061,5510,8321,233,1251,187882,588,840,41.17647059,58.82352941,1,18,63,83
NPL,Nepal,8249,1993,2014,716,248,7216,86,2990,321,3885,4,15,14001,22804,25482,24036,137,2686,1364,20634,223,9883,3,1028,1844,700,6551,,2105,20498,5585,8405,173,1234,186871,215,752,22.23371251,77.76628749,13,31,44,85
NPL,Nepal,47608,1994,1918,749,255,6658,64,2869,345,3705,9,15,13499,23072,24576,23639,138,2692,0,19706,219,9990,4,1053,1876,684,6025,4,2105,20690,5608,8415,169,1210,181961,478,105,81.9897084,18.0102916,15,34,43,76
NPL,Nepal,17905,1995,1830,785,264,6149,45,2759,366,3636,18,16,13012,23377,23733,23242,140,2706,320,18717,216,10109,0,1081,1910,668,5546,,2110,20908,5637,8427,166,1186,179079,309,462,40.07782101,59.92217899,12,21,48,74
NPL,Nepal,24176,1996,1744,821,272,5609,52,2603,383,3515,35,16,12456,23472,22879,22793,141,2698,808,17721,212,10169,83,1103,1932,648,5044,6,2088,20992,5623,8378,161,1157,175614,975,285,77.38095238,22.61904762,11,16,42,65
NPL,Nepal,38350,1997,1663,862,283,5101,39,2475,394,3252,67,16,11979,23809,21953,22349,144,2739,20,16605,210,10312,63,1138,1973,634,4567,15,2089,21285,5659,8395,158,1124,171372,442,312,58.62068966,41.37931034,5,32,42,84
NPL,Nepal,49498,1998,1584,907,294,4627,73,2373,414,3052,123,16,11417,24099,20975,21772,145,2770,310,15535,207,10446,357,1171,2010,618,4124,,2076,21581,5685,8391,156,1092,168400,180,161,52.78592375,47.21407625,9,22,54,75
NPL,Nepal,8482,1999,1504,957,307,4190,101,2233,429,2874,220,16,10782,24387,19943,21171,146,2778,170,14348,202,10603,318,1206,2051,601,3716,23,2054,21919,5703,8372,185,1058,164567,102,545,15.76506955,84.23493045,13,21,46,80
NPL,Nepal,39205,2000,1424,1009,323,3796,44,2112,441,2746,364,17,10202,24824,18901,20564,148,2771,144,13276,199,10781,456,1249,2100,584,3351,91,2034,22371,5716,8349,151,1016,161554,638,446,58.85608856,41.14391144,7,30,62,79
NPL,Nepal,46439,2001,1342,1062,336,3443,38,1967,460,2613,554,17,9640,25111,17959,19952,148,2720,144,12298,196,10939,741,1286,2148,566,3026,172,1995,22768,5689,8293,148,965,158736,343,689,33.23643411,66.76356589,15,39,60,77
NPL,Nepal,15313,2002,1263,1118,351,3140,139,1864,470,2444,786,17,9187,25488,17107,19344,148,2680,472,11342,254,11145,4918,1329,2201,551,2746,486,1967,23251,5686,8278,147,910,161229,285,723,28.27380952,71.72619048,2,40,63,70
NPL,Nepal,20123,2003,1199,1178,368,2884,76,1789,476,2275,1049,18,8861,26035,16329,18724,149,2665,239,10485,217,11435,1754,1385,2272,543,2509,22,1955,23866,5706,8297,147,865,155772,100,381,20.79002079,79.20997921,12,23,57,86
NPL,Nepal,22485,2004,1149,1245,389,2684,43,1727,484,2237,1337,19,8609,26873,15604,18065,152,2693,185,9727,217,11828,3086,1461,2360,541,2323,630,1972,24677,5769,8371,148,834,157439,869,825,51.2987013,48.7012987,3,18,56,69
NPL,Nepal,9644,2005,1196,1313,410,2671,54,1825,491,2199,1629,20,8499,27800,15687,17451,156,2743,69,9561,195,12327,1610,1547,2466,566,2314,211,2020,25547,5879,8517,157,856,157986,147,684,17.68953069,82.31046931,7,33,51,77
NPL,Nepal,28622,2006,1184,1383,433,2527,69,1841,487,2202,1898,20,8496,28935,15297,16793,160,2821,157,9192,198,12822,699,1642,2573,574,2179,133,2069,26563,5995,8664,163,853,159022,853,860,49.79568009,50.20431991,5,23,45,68
NPL,Nepal,34010,2007,1125,1456,458,2434,70,1865,512,2257,2108,22,8540,30178,14652,16150,165,2912,214,8712,199,13333,45,1743,2693,615,2095,44,2121,27604,6119,8816,164,834,160255,210,271,43.65904366,56.34095634,0,26,42,73
NPL,Nepal,45471,2008,1070,1532,483,2217,39,1817,496,2241,2230,23,8562,31364,13949,15425,170,2996,115,8262,201,13872,133,1854,2839,606,1891,50,2174,28596,6235,8961,165,813,161381,111,179,38.27586207,61.72413793,11,30,49,68
NPL,Nepal,30604,2009,939,1613,510,2054,32,1787,510,2246,2253,24,8549,32632,13237,14652,175,3078,127,8195,213,14455,29,1974,3003,601,1738,20,2233,29614,6370,9132,167,790,162952,283,988,22.26593234,77.73406766,12,18,44,78
NPL,Nepal,36881,2010,868,1695,538,1894,32,1722,512,2292,2318,25,8431,33914,12380,13834,180,3148,150,7520,214,15059,27,2107,3200,587,1583,10,2288,30649,6510,9310,167,756,163920,323,579,35.80931264,64.19068736,5,39,46,79
NPL,Nepal,46653,2011,799,1784,575,1749,0,1680,507,2329,2369,26,8374,35537,11547,13027,187,3233,140,6998,250,15766,13,2267,3426,572,1440,16,2361,31987,6700,9559,166,713,166097,916,639,58.90675241,41.09324759,11,34,45,81
NPL,Nepal,25842,2012,749,1871,613,1639,4,1631,512,2231,2311,28,8333,37001,10868,12241,194,3285,83,6667,211,16514,14,2438,3672,561,1331,9,2428,33304,6887,9814,169,680,168293,580,460,55.76923077,44.23076923,15,16,41,73
NPL,Nepal,42408,2013,747,1952,651,1605,8,1655,522,2156,2204,29,8311,38551,10673,11601,200,3306,195,6552,265,17293,4,2610,3927,562,1294,3,2487,34563,7075,10081,174,666,171922,420,598,41.25736739,58.74263261,2,28,65,73
NPL,Nepal,33365,2014,711,2032,687,1525,3,1509,527,2073,2097,30,8208,39680,10239,10972,205,3314,573,6338,219,18028,5,2775,4191,549,1216,0,2531,35643,7230,10303,176,637,174226,242,155,60.95717884,39.04282116,15,23,64,66
NPL,Nepal,7574,2015,619,2114,726,1473,7,1598,533,2029,1968,32,8156,41124,9913,10443,210,3364,9034,6173,223,18805,8,2940,4420,541,1162,0,2589,36850,7404,10543,180,618,185799,583,264,68.83116883,31.16883117,11,33,60,79
NPL,Nepal,31847,2016,563,2195,761,1424,3,1570,540,1954,1829,33,8026,42321,9552,9880,215,3402,163,6020,225,19491,7,3088,4615,531,1112,5,2629,37871,7540,10737,193,600,179095,418,748,35.8490566,64.1509434,8,37,65,70
NPL,Nepal,19461,2017,518,2275,797,1389,1,1538,538,1872,1703,34,7866,43710,9232,9324,218,3426,154,5992,226,20175,13,3206,4774,519,1074,4,2659,38874,7745,11035,185,582,181658,989,504,66.24246484,33.75753516,5,33,43,65
NPL,Nepal,28817,2018,484,2362,837,1326,1,1493,536,1783,1568,35,7661,45147,8898,8802,223,3470,15,5745,276,20905,11,3343,4946,506,1014,,2691,39878,7841,11171,187,558,183713,394,348,53.09973046,46.90026954,15,37,63,77
NPL,Nepal,12876,2019,469,2448,875,1300,1,1476,535,1714,1434,36,7488,46501,8760,8397,227,3528,119,5627,227,21609,21,3474,5108,498,988,,2721,40800,7945,11323,191,543,186383,910,941,49.1626148,50.8373852,1,37,41,67
NLD,Netherlands,22166,1990,140,4601,1169,117,0,129,188,21,307,62,198,51094,3966,637,150,1883,6,43,65,36424,4,3657,1677,25,76,2,1716,6934,1454,4863,130,6,121744,176,218,44.67005076,55.32994924,0,18,53,83
NLD,Netherlands,2283,1991,145,4714,1170,124,0,120,209,19,340,67,196,50589,4209,608,160,1896,0,47,65,37243,0,3642,1700,25,84,0,1655,7077,1488,4942,131,6,122671,921,787,53.92271663,46.07728337,8,40,62,66
NLD,Netherlands,34871,1992,144,4849,1168,132,0,118,226,22,464,70,202,50477,4553,581,173,1882,1,51,65,37878,0,3603,1735,24,95,0,1620,7235,1532,5071,134,6,124111,849,473,64.22087746,35.77912254,12,39,57,70
NLD,Netherlands,19289,1993,139,5000,1180,146,0,117,224,22,493,74,212,51428,5215,576,188,1902,1,58,67,38790,0,3635,1828,23,108,,1603,7619,1594,5257,140,6,127645,436,441,49.71493729,50.28506271,12,35,46,80
NLD,Netherlands,12659,1994,141,5111,1165,152,0,113,213,20,506,75,205,50560,5514,541,205,1881,0,67,63,38763,0,3566,1849,22,115,0,1551,7644,1614,5308,140,6,127110,562,181,75.63930013,24.36069987,1,30,46,73
NLD,Netherlands,32764,1995,155,5256,1171,157,0,110,225,20,500,78,205,50609,5995,521,220,1870,3,76,57,38707,4,3532,1901,21,121,1,1523,7913,1658,5422,140,6,128177,936,919,50.45822102,49.54177898,11,23,59,86
NLD,Netherlands,40911,1996,151,5350,1180,172,0,107,239,25,377,86,197,50464,6429,523,244,1867,3,95,44,39769,0,3506,1950,21,137,0,1490,8122,1681,5519,140,6,129894,579,191,75.19480519,24.80519481,1,26,50,86
NLD,Netherlands,3078,1997,148,5445,1179,184,0,107,240,21,222,93,188,49713,6747,500,267,1843,2,105,37,40055,0,3518,1962,19,147,0,1429,8216,1698,5558,137,6,129786,337,207,61.94852941,38.05147059,3,40,44,81
NLD,Netherlands,21759,1998,151,5564,1192,198,0,106,229,26,169,98,183,49443,7099,517,295,1831,0,119,32,40448,0,3575,1997,18,163,,1395,8452,1735,5659,137,6,130837,329,329,50,50,0,30,56,80
NLD,Netherlands,35950,1999,158,5690,1219,220,0,109,253,23,171,107,182,49598,7488,528,316,1845,0,142,29,40907,0,3716,2062,18,184,0,1393,8645,1792,5827,139,6,132767,750,950,44.11764706,55.88235294,4,16,47,86
NLD,Netherlands,31286,2000,160,5828,1248,229,0,111,232,23,165,119,174,49240,7673,536,337,1862,0,164,24,40556,0,3870,2150,18,193,0,1375,8771,1847,6014,136,6,133061,192,963,16.62337662,83.37662338,13,18,50,75
NLD,Netherlands,11657,2001,160,5910,1279,231,0,110,247,19,159,124,166,48550,7575,533,348,1870,3,190,22,40990,1,4075,2223,19,193,0,1328,8803,1880,6150,139,6,133303,463,356,56.53235653,43.46764347,7,30,52,82
NLD,Netherlands,49571,2002,161,6000,1324,245,0,112,244,23,122,128,162,48299,7638,520,341,1910,2,222,19,41054,2,4163,2294,19,202,1,1292,8962,1935,6345,128,6,133875,351,330,51.54185022,48.45814978,10,18,61,79
NLD,Netherlands,8535,2003,152,6128,1374,248,0,110,249,13,120,132,159,47963,7744,490,336,1955,0,255,21,39454,0,4194,2389,19,204,0,1258,9194,2002,6530,126,6,132825,822,235,77.76726585,22.23273415,3,17,43,73
NLD,Netherlands,35551,2004,139,6068,1351,243,0,104,235,14,112,131,147,44799,7389,452,317,1874,0,274,17,41609,1,3949,2360,18,198,1,1128,8802,1896,6264,120,6,130018,629,651,49.140625,50.859375,2,38,64,77
NLD,Netherlands,14011,2005,136,6140,1370,244,0,99,210,16,98,126,141,43015,7355,457,312,1831,0,295,16,42369,0,3794,2399,17,192,,1047,8778,1839,6136,134,5,128571,394,330,54.4198895,45.5801105,0,25,54,85
NLD,Netherlands,26290,2006,109,6238,1387,244,0,95,179,16,60,125,134,41332,7134,420,301,1796,0,315,16,43748,1,3602,2453,16,187,,993,8697,1790,6035,116,5,127544,418,252,62.3880597,37.6119403,0,31,56,72
NLD,Netherlands,13962,2007,103,6350,1402,244,0,89,177,11,83,125,121,39661,6920,394,299,1758,7,335,15,44748,7,3397,2520,15,184,,947,8636,1740,5911,112,5,126316,323,871,27.0519263,72.9480737,11,38,57,66
NLD,Netherlands,7905,2008,100,6510,1436,241,0,87,180,10,64,134,113,38765,6831,384,300,1794,0,359,15,46029,6,3267,2621,15,181,0,909,8668,1729,5879,111,5,126743,378,252,60,40,1,25,48,70
NLD,Netherlands,19844,2009,100,6660,1467,237,0,86,178,10,79,138,106,37942,6681,380,308,1817,0,367,15,47071,11,3135,2706,15,174,7,866,8700,1696,5799,108,5,126864,194,273,41.54175589,58.45824411,6,37,65,85
NLD,Netherlands,32553,2010,98,6831,1502,233,0,84,165,6,59,136,102,37570,6452,369,315,1863,5,385,15,48019,3,3042,2851,15,169,0,834,8790,1678,5778,105,4,127478,597,350,63.04118268,36.95881732,9,23,58,75
NLD,Netherlands,19969,2011,96,7036,1541,227,0,83,163,6,69,141,96,37358,6259,348,334,1911,0,398,15,48950,0,2954,2991,15,160,0,819,8944,1656,5760,103,4,128437,111,213,34.25925926,65.74074074,0,21,53,74
NLD,Netherlands,4725,2012,92,7254,1591,218,0,84,160,7,56,145,93,37670,6139,347,359,1968,0,411,15,50183,0,2929,3159,15,147,,808,9232,1667,5812,102,5,130668,243,792,23.47826087,76.52173913,8,34,48,79
NLD,Netherlands,7992,2013,92,7441,1622,207,0,82,144,7,54,149,93,37725,5758,342,410,1998,2,400,15,50842,1,2894,3285,14,131,,776,9373,1648,5786,100,5,131396,154,147,51.1627907,48.8372093,4,36,57,77
NLD,Netherlands,31438,2014,92,7630,1647,194,0,81,146,6,51,151,91,37672,5468,339,445,1996,0,398,14,51271,186,2859,3361,14,115,0,756,9387,1628,5747,99,5,131849,389,668,36.80227058,63.19772942,4,32,58,76
NLD,Netherlands,39768,2015,90,7861,1714,188,0,80,132,6,56,162,93,38669,5552,316,476,2034,1,407,15,52591,0,2931,3506,14,105,0,765,9805,1671,5886,100,5,135231,810,459,63.82978723,36.17021277,3,40,54,68
